@relation 'similarity values'

@attribute EXPERT {0.0,1.0}
@attribute FullDescriptionMatcher numeric
@attribute GeneralBagForAnnotationLabel[Levenshtein] numeric
@attribute GeneralBagForAnnotationLabel[QGramsDistance] numeric
@attribute GeneralBagForAnnotationLabel[SmithWaterman] numeric
@attribute GeneralBagForAnnotationLabel[Stoilos_JW] numeric
@attribute SoftJaccardLinStoilois numeric

@data
0.0,0.131438,0.125,0,0.2,-1,0
0.0,0.328871,0.230769,0.090909,0.2,-1,0
0.0,0.085506,0.4,0,0.375,-1,0
0.0,0,0.333333,0.111111,0.3,-1,0
0.0,0,0.166667,0,0.2,-1,0
0.0,0.084315,0,0,0.2,-1,0
0.0,0,0.25,0,0.3,-1,0
0.0,0.036788,0.090909,0,0.2,-1,0
0.0,0.598482,0.5,0.235294,0.8,0.496337,0.499876
0.0,0.256814,0.142857,0,0.2,-1,0
0.0,0.13761,0.125,0,0.3,-1,0
0.0,0.089052,0.166667,0,0.3,-1,0
0.0,0,0.111111,0,0.2,-1,0
0.0,0.286461,0.6,0.428571,0.4,-0.8,0
1.0,1,1,1,1,1,1
0.0,0.392336,0.181818,0.2,0.3,-0.9,0
0.0,0.154719,0.222222,0.111111,0.2,-0.9,0
0.0,0,0,0,0.2,-1,0
0.0,0.02139,0.181818,0.090909,0.142857,-1,0
0.0,0.216246,0.272727,0.086957,0.1875,-1,0
0.0,0,0,0,0.166667,-1,0
0.0,0.446356,0.090909,0,0.25,-1,0
0.0,0.301968,0.181818,0.086957,0.125,-1,0
0.0,0.467265,0.181818,0,0.15,-1,0
0.0,0.790847,0.142857,0.068966,0.181818,-1,0
0.0,0.189215,0.090909,0,0.125,-1,0
0.0,0.214876,0.153846,0.071429,0.181818,-1,0
0.0,0.373729,0.090909,0,0.25,-1,0
0.0,0.000622,0.181818,0.083333,0.222222,-1,0
0.0,0,0.272727,0.095238,0.5,-0.031674,0
0.0,0.489669,0.181818,0,0.3,-1,0
0.0,0.001247,0.083333,0,0.136364,-1,0
0.0,0.001094,0,0,0.227273,-1,0
0.0,0.649668,0,0,0.25,-1,0
0.0,0.192899,0.181818,0,0.142857,-1,0
0.0,0.173387,0.272727,0,0.25,-1,0
0.0,0.581052,0.083333,0,0.136364,-1,0
0.0,0.018428,0.181818,0,0.111111,-1,0
0.0,0.212857,0.272727,0.2,0.3,-0.9,0
0.0,0.396381,0.181818,0.2,0.3,-0.9,0
1.0,1,1,1,1,1,1
0.0,0.081635,0.090909,0.083333,0.111111,-0.9,0
0.0,0.003227,0.090909,0,0.166667,-1,0
0.0,0.068834,0.111111,0,0.142857,-1,0
0.0,0.557598,0.222222,0,0.125,-1,0
0.0,0.247072,0.333333,0.105263,0.166667,-1,0
0.0,0.1632,0.111111,0,0.25,-1,0
0.0,0.112084,0.111111,0,0.25,-1,0
0.0,0.207536,0.1,0,0.111111,-1,0
0.0,0.07198,0.071429,0,0.111111,-1,0
0.0,0.070322,0,0,0.125,-1,0
0.0,0.536681,0.076923,0,0.111111,-1,0
0.0,0.239798,0.111111,0,0.25,-1,0
0.0,0.001376,0,0,0.111111,-1,0
0.0,0.176585,0.222222,0.105263,0.166667,-1,0
0.0,0.010311,0,0,0.2,-1,0
0.0,0.219889,0.25,0.08,0.111111,-1,0
0.0,0.285735,0.090909,0,0.166667,-1,0
0.0,0.213589,0,0,0.25,-1,0
0.0,0.589316,0,0,0.142857,-1,0
0.0,0.080128,0,0,0.125,-1,0
0.0,0.171539,0.083333,0,0.111111,-1,0
0.0,0.147943,0.222222,0.181818,0.222222,-1,0
0.0,0.007585,0.222222,0.111111,0.2,-0.9,0.720726
0.0,0.158958,0.222222,0.111111,0.2,-0.9,0
0.0,0.088689,0.090909,0.083333,0.111111,-0.9,0
1.0,1,1,1,1,1,1
0.0,0.124742,0,0,0.25,-1,0
0.0,0.035913,0,0,0.166667,-1,0
0.0,0,0.125,0,0.166667,-1,0
0.0,0,0.166667,0,0.333333,-1,0
0.0,0.004639,0.333333,0,0.5,-1,0
0.0,0,0.125,0,0.333333,-1,0
0.0,0.004405,0.2,0,0.333333,-1,0
0.0,0,0.142857,0,0.25,-1,0
0.0,0,0,0,0.25,-1,0
0.0,0,0.076923,0,0.25,-1,0
0.0,0.200293,0,0,0,-1,0
0.0,0,0.222222,0,0.166667,-1,0
0.0,0,0.166667,0,0.166667,-1,0
0.0,0,0,0,0,-1,0
0.0,0,0.166667,0,0.166667,-1,0
0.0,0.137083,0.181818,0,0.166667,-1,0.889276
0.0,0,0.25,0,0.166667,-1,0
0.0,0,0.142857,0.117647,0.166667,-1,0
0.0,0.007925,0.25,0,0.166667,-1,0
0.0,0.030223,0.083333,0,0.166667,-1,0
0.0,0.074273,0,0,0.166667,-1,0
0.0,0,0,0,0.2,-1,0
0.0,0,0,0,0.2,-1,0
0.0,0.003706,0.090909,0,0.166667,-1,0
0.0,0.077486,0,0,0.25,-1,0
1.0,1,1,1,1,1,1
1.0,1,1,1,1,1,1
0.0,0.10465,0.181818,0.086957,0.1875,-0.9,0
0.0,0.054834,0.125,0.111111,0.166667,-0.9,0
0.0,0.061416,0,0,0.214286,-1,0
0.0,0.061515,0.125,0,0.375,-1,0
0.0,0.08759,0.125,0,0.142857,-1,0
0.0,0.101394,0.222222,0.095238,0.125,-1,0.749127
0.0,0.046915,0.125,0,0.285714,-1,0
0.0,0.021966,0.125,0,0.333333,-1,0
0.0,0.041536,0.125,0,0.142857,-1,0
0.0,0.015824,0.125,0,0.142857,-1,0
0.0,0.045156,0.142857,0,0.25,-1,0
0.0,0.035528,0.111111,0,0.125,-1,0
0.0,0.036557,0.125,0,0.25,-1,0
0.0,0.03811,0.125,0,0.25,-1,0
0.0,0.082319,0.125,0,0.2,-1,0
0.0,0.062219,0,0,0,-1,0
0.0,0.090851,0,0,0.125,-1,0
0.0,0.047671,0.125,0,0.125,-1,0
0.0,0,0.375,0,0.3125,-1,0
0.0,0.06607,0.125,0,0.25,-1,0
0.0,0.021998,0.125,0,0.2,-1,0
0.0,0.084475,0,0,0.125,-1,0
0.0,0.116643,0.176471,0,0.25,-1,0
0.0,0.115765,0.125,0,0.25,-1,0
0.0,0.075096,0,0,0.166667,-1,0
0.0,0.040332,0.142857,0,0.125,-1,0
0.0,0.032399,0.181818,0,0.1875,-1,0
0.0,0.103015,0.25,0,0.2,-1,0
0.0,0.068002,0,0,0.125,-1,0
0.0,0.080483,0.25,0,0.166667,-1,0
0.0,0.100487,0.222222,0,0.125,-1,0
0.0,0.116016,0.125,0,0.25,-1,0
0.0,0.01788,0.222222,0,0.3125,-1,0
0.0,0.059217,0.375,0,0.6,-1,0
0.0,0.28243,0.125,0,0.2,-1,0
0.0,0.029651,0.125,0,0.25,-1,0
0.0,0.07398,0.125,0,0.333333,-1,0
0.0,0.115323,0,0,0,-1,0
0.0,0.021854,0.125,0,0.25,-1,0
0.0,0.10465,0.181818,0.086957,0.1875,-0.9,0
1.0,1,1,1,1,1,1
0.0,0.054604,0.181818,0.095238,0.166667,-0.9,0
0.0,0.061159,0.090909,0,0.214286,-1,0
0.0,0.061257,0.181818,0,0.375,-1,0
0.0,0.087222,0.090909,0,0.285714,-1,0
0.0,0.100969,0.090909,0,0.111111,-1,0
0.0,0.046718,0.090909,0,0.214286,-1,0
0.0,0.021874,0.090909,0,0.333333,-1,0
0.0,0.041362,0.454545,0.363636,0.642857,0.146994,0
0.0,0.015757,0.090909,0,0.142857,-1,0
0.0,0.044966,0.071429,0,0.181818,-1,0
0.0,0.031751,0.181818,0,0.222222,-1,0
0.0,0.036404,0.181818,0.105263,0.25,-1,0
0.0,0.044174,0.181818,0.105263,0.25,-1,0
0.0,0.078051,0.090909,0,0.2,-1,0
0.0,0.061958,0,0,0,-1,0
0.0,0.156947,0,0,0.125,-1,0
0.0,0.047471,0.090909,0,0.1875,-1,0
0.0,0,0.090909,0,0.25,-1,0
0.0,0.065793,0.181818,0.105263,0.25,-1,0
0.0,0.021905,0.090909,0,0.4,-1,0
0.0,0.084121,0,0,0.125,-1,0
0.0,0.116153,0.235294,0,0.25,-1,0
0.0,0.115279,0.090909,0,0.25,-1,0
0.0,0.071202,0,0,0.166667,-1,0
0.0,0.017909,0.071429,0,0.136364,-1,0
0.0,0.037554,0.181818,0,0.181818,-1,0
0.0,0.102582,0.090909,0,0.2,-1,0
0.0,0.067717,0.090909,0,0.125,-1,0
0.0,0.080145,0.090909,0,0.166667,-1,0
0.0,0.100065,0.235294,0,0.181818,-1,0
0.0,0.115529,0.090909,0,0.25,-1,0
0.0,0.017805,0.090909,0,0.166667,-1,0
0.0,0.058969,0.181818,0,0.4,-1,0
0.0,0.267786,0.181818,0,0.4,-1,0
0.0,0.029527,0.090909,0,0.25,-1,0
0.0,0.07367,0.090909,0,0.333333,-1,0
0.0,0.114839,0.090909,0,0.166667,-1,0
0.0,0.021763,0.090909,0,0.25,-1,0
0.0,0.054834,0.125,0.111111,0.166667,-0.9,0
0.0,0.054604,0.181818,0.095238,0.166667,-0.9,0
1.0,1,1,1,1,1,1
0.0,0.032045,0.285714,0,0.333333,-1,0
0.0,0.032097,0.166667,0,0.25,-1,0
0.0,0.045702,0.285714,0,0.416667,-1,0
0.0,0.052905,0,0,0.166667,-1,0
0.0,0.024479,0.142857,0,0.25,-1,0
0.0,0.035095,0,0,0.333333,-1,0
0.0,0.043952,0,0,0.166667,-1,0
0.0,0.008256,0.285714,0.117647,0.166667,-1,0
0.0,0.023561,0.142857,0,0.166667,-1,0
0.0,0.06212,0.111111,0,0.166667,-1,0
0.0,0.110153,0,0,0.25,-1,0
0.0,0.190163,0,0,0.25,-1,0
0.0,0.040896,0.166667,0.133333,0.2,-1,0
0.0,0.032464,0,0,0.333333,-1,0
0.0,0.319429,0.125,0,0.166667,-1,0
0.0,0.075918,0.375,0.111111,0.333333,-1,0
0.0,0,0.375,0.111111,0.166667,-1,0
0.0,0.034474,0,0,0.25,-1,0
0.0,0.035146,0.333333,0,0.3,-1,0
0.0,0.044077,0.25,0,0.166667,-1,0
0.0,0.060861,0.333333,0.142857,0.5,-1,0
0.0,0.060403,0.666667,0.571429,1,0.8,0
0.0,0.038706,0.166667,0,0.166667,-1,0
0.0,0.038706,0.142857,0.083333,0.166667,-1,0
0.0,0.015172,0.181818,0,0.166667,-1,0
0.0,0.05375,0.166667,0.133333,0.2,-1,0
0.0,0.035482,0.125,0,0.166667,-1,0
0.0,0.041994,0,0,0.166667,-1,0
0.0,0.052431,0.235294,0.105263,0.5,-1,0
0.0,0.060534,0.166667,0.142857,0.25,-1,0
0.0,0.00933,0.222222,0.105263,0.166667,-1,0
0.0,0.030898,0.333333,0.266667,0.4,-1,0
0.0,0.140313,0.166667,0.133333,0.3,-1,0
0.0,0.015471,0.166667,0.142857,0.25,-1,0
0.0,0.038601,0,0,0,-1,0
0.0,0.060172,0.166667,0.125,0.166667,-1,0
0.0,0.034917,0,0,0.25,-1,0
0.0,0.061416,0,0,0.214286,-1,0
0.0,0.061159,0.090909,0,0.214286,-1,0
0.0,0.032045,0.285714,0,0.333333,-1,0
1.0,1,1,1,1,1,1
0.0,0.068022,0.285714,0.133333,0.25,-0.9,0
0.0,0.051189,0.25,0.105263,0.285714,-0.9,0
0.0,0.059256,0.111111,0.1,0.142857,-0.9,0
0.0,0.051878,0.285714,0.111111,0.214286,-0.9,0
0.0,0.030115,0.142857,0,0.333333,-1,0
0.0,0.068289,0,0,0.142857,-1,0
0.0,0.017497,0.142857,0,0.142857,-1,0
0.0,0.411608,0.142857,0,0.142857,-1,0
0.0,0.065294,0.166667,0,0.142857,-1,0
0.0,0.13036,0,0,0,-1,0
0.0,0.092075,0,0,0,-1,0
0.0,0.045806,0.142857,0,0.2,-1,0
0.0,0.048076,0.142857,0,0.333333,-1,0
0.0,0.053095,0,0,0.142857,-1,0
0.0,0.050188,0,0,0.142857,-1,0
0.0,0,0.125,0,0.142857,-1,0
0.0,0.059708,0,0,0.25,-1,0
0.0,0.030158,0.142857,0,0.2,-1,0
0.0,0.124845,0.25,0.210526,0.285714,-1,0
0.0,0.128982,0.285714,0,0.25,-1,0
0.0,0.067655,0.285714,0,0.5,-1,0
0.0,0.153908,0.285714,0.235294,0.333333,-1,0
0.0,0.140746,0.142857,0.148148,0.285714,-1,0
0.0,0.032153,0,0,0.357143,-1,0
0.0,0.060203,0.142857,0,0.2,-1,0
0.0,0.039741,0.125,0,0.142857,-1,0
0.0,0.071674,0.142857,0,0.333333,-1,0
0.0,0.111116,0.222222,0,0.214286,-1,0
0.0,0.067801,0.142857,0,0.25,-1,0
0.0,0.019772,0.222222,0,0.142857,-1,0
0.0,0.065482,0.428571,0,0.5,-1,0
0.0,0.157157,0.142857,0,0.3,-1,0
0.0,0.319133,0.285714,0,0.375,-1,0
0.0,0.043235,0,0,0.333333,-1,0
0.0,0.065403,0.142857,0,0.166667,-1,0
0.0,0.029962,0.285714,0.133333,0.375,-1,0
0.0,0.061515,0.125,0,0.375,-1,0
0.0,0.061257,0.181818,0,0.375,-1,0
0.0,0.032097,0.166667,0,0.25,-1,0
0.0,0.068022,0.285714,0.133333,0.25,-0.9,0
1.0,1,1,1,1,1,1
0.0,0.051271,0.25,0.125,0.25,-0.9,0
0.0,0.059351,0.222222,0.117647,0.25,-0.9,0
0.0,0.643559,0.428571,0.266667,0.375,-0.9,0
0.0,0.029225,0.25,0.181818,0.333333,-1,0
0.0,0.055263,0.285714,0,0.5,-1,0
0.0,0.021053,0,0,0,-1,0
0.0,0.050882,0.142857,0,0.25,-1,0
0.0,0.042423,0.111111,0,0.25,-1,0
0.0,0.048638,0,0,0.25,-1,0
0.0,0.045506,0,0,0.25,-1,0
0.0,0.091522,0,0,0.25,-1,0
0.0,0.031179,0.25,0.181818,0.333333,-1,0
0.0,0.05318,0,0,0.25,-1,0
0.0,0.020179,0,0,0,-1,0
0.0,0,0.125,0,0.25,-1,0
0.0,0.038674,0,0,0.25,-1,0
0.0,0.029267,0.2,0,0.25,-1,0
0.0,0.049447,0,0,0,-1,0
0.0,0.155191,0.176471,0.066667,0.75,0.068323,0
0.0,0.067763,0.25,0,0.25,-1,0
0.0,0.056689,0,0,0,-1,0
0.0,0.013326,0,0,0,-1,0
0.0,0.038687,0.363636,0.421053,1,0.533333,0
0.0,0.060299,0.2,0,0.25,-1,0
0.0,0.039805,0.125,0,0.25,-1,0
0.0,0.047111,0.166667,0,0.25,-1,0
0.0,0.133695,0.176471,0.066667,0.75,0.068323,0
0.0,0.06791,0.25,0,0.25,-1,0
0.0,0.02379,0.111111,0,0.25,-1,0
0.0,0.812317,0.2,0,0.25,-1,0.736754
0.0,0.157409,0.4,0,0.5,-1,0
0.0,0.03945,0,0,0.5,-1,0
0.0,0.085023,0,0,0,-1,0
0.0,0.048815,0,0,0,-1,0
0.0,0.029077,0,0,0.25,-1,0
0.0,0.08759,0.125,0,0.142857,-1,0
0.0,0.087222,0.090909,0,0.285714,-1,0
0.0,0.045702,0.285714,0,0.416667,-1,0
0.0,0.051189,0.25,0.105263,0.285714,-0.9,0
0.0,0.051271,0.25,0.125,0.25,-0.9,0
1.0,1,1,1,1,1,1
0.0,0.084509,0.222222,0.190476,0.25,-0.8,0
0.0,0.039102,0.375,0.210526,0.5,-0.8,0
0.0,0.018308,0,0,0,-1,0
0.0,0.034619,0.125,0,0.285714,-1,0
0.0,0.013189,0.142857,0,0.285714,-1,0
0.0,0.037636,0.142857,0,0.142857,-1,0
0.0,0.026575,0.166667,0,0.142857,-1,0
0.0,0.030469,0.142857,0,0.25,-1,0
0.0,0.028507,0.142857,0,0.25,-1,0
0.0,0.065327,0.125,0,0.2,-1,0
0.0,0.051858,0.142857,0,0.333333,-1,0
0.0,0.075722,0.125,0.105263,0.142857,-1,0
0.0,0.039732,0.125,0,0.142857,-1,0
0.0,0,0.125,0,0.214286,-1,0
0.0,0.055067,0.142857,0,0.375,-1,0
0.0,0.018334,0.375,0.125,0.6,0.245223,0
0.0,0.070407,0.125,0,0.142857,-1,0
0.0,0.097218,0.235294,0.060606,0.5,-0.235269,0
0.0,0.096487,0.375,0,0.625,-1,0
0.0,0.059595,0.142857,0,0.166667,-1,0
0.0,0.01499,0.214286,0,0.214286,-1,0
0.0,0.024235,0.181818,0,0.142857,-1,0
0.0,0.08586,0.125,0,0.2,-1,0
0.0,0.056678,0.181818,0,0.142857,-1,0
0.0,0.06708,0.25,0.117647,0.166667,-1,0.673246
0.0,0.083752,0.235294,0.060606,0.5,-0.235269,0
0.0,0.096696,0.142857,0,0.25,-1,0
0.0,0.014903,0.111111,0,0.142857,-1,0
0.0,0.049356,0.285714,0,0.4,-1,0
0.0,0.224132,0.142857,0,0.3,-1,0
0.0,0.024713,0.142857,0,0.25,-1,0
0.0,0.06166,0,0,0,-1,0
0.0,0.096118,0.125,0,0.166667,-1,0
0.0,0.018215,0.142857,0,0.25,-1,0
0.0,0.101394,0.222222,0.095238,0.125,-1,0.749127
0.0,0.100969,0.090909,0,0.111111,-1,0
0.0,0.052905,0,0,0.166667,-1,0
0.0,0.059256,0.111111,0.1,0.142857,-0.9,0
0.0,0.059351,0.222222,0.117647,0.25,-0.9,0
0.0,0.084509,0.222222,0.190476,0.25,-0.8,0
1.0,1,1,1,1,1,1
0.0,0.045265,0.222222,0.2,0.285714,-0.8,0
0.0,0.021193,0.111111,0,0.333333,-1,0
0.0,0.040075,0.111111,0,0.142857,-1,0
0.0,0.015267,0.111111,0,0.142857,-1,0
0.0,0.043568,0.214286,0,0.111111,-1,0
0.0,0.030764,0.333333,0,0.166667,-1,0
0.0,0.035271,0.111111,0,0.25,-1,0
0.0,0.033,0.111111,0,0.25,-1,0
0.0,0.075623,0,0,0.2,-1,0
0.0,0.060031,0.111111,0,0.333333,-1,0
0.0,0.087656,0.111111,0,0.125,-1,0
0.0,0.045994,0.111111,0,0.125,-1,0
0.0,0,0,0,0.125,-1,0
0.0,0.063746,0,0,0.25,-1,0
0.0,0.021224,0.222222,0,0.2,-1,0
0.0,0.081504,0,0,0.125,-1,0
0.0,0.11254,0.117647,0,0.111111,-1,0
0.0,0.21488,0.111111,0,0.25,-1,0
0.0,0.068987,0,0,0.166667,-1,0
0.0,0.017352,0.142857,0,0.111111,-1,0
0.0,0.028054,0.181818,0,0.222222,-1,0
0.0,0.099391,0.333333,0,0.5,-1,0
0.0,0.06561,0.181818,0,0.125,-1,0
0.0,0.077652,0.222222,0,0.333333,-1,0
0.0,0.096952,0.117647,0,0.111111,-1,0
0.0,0.111935,0.111111,0,0.25,-1,0
0.0,0.017252,0,0,0.111111,-1,0
0.0,0.057134,0,0,0.2,-1,0
0.0,0.259456,0.111111,0,0.2,-1,0
0.0,0.028608,0.111111,0,0.25,-1,0
0.0,0.071378,0.111111,0,0.333333,-1,0
0.0,0.111266,0.111111,0,0.166667,-1,0
0.0,0.021086,0.111111,0,0.25,-1,0
0.0,0.046915,0.125,0,0.285714,-1,0
0.0,0.046718,0.090909,0,0.214286,-1,0
0.0,0.024479,0.142857,0,0.25,-1,0
0.0,0.051878,0.285714,0.111111,0.214286,-0.9,0
0.0,0.643559,0.428571,0.266667,0.375,-0.9,0
0.0,0.039102,0.375,0.210526,0.5,-0.8,0
0.0,0.045265,0.222222,0.2,0.285714,-0.8,0
1.0,1,1,1,1,1,1
0.0,0.022289,0.142857,0.142857,0.333333,-1,0
0.0,0.042147,0,0,0.214286,-1,0
0.0,0.016056,0,0,0.142857,-1,0
0.0,0.038806,0.071429,0,0.142857,-1,0
0.0,0.032354,0.166667,0,0.142857,-1,0
0.0,0.037095,0.142857,0,0.25,-1,0
0.0,0.034706,0.142857,0,0.25,-1,0
0.0,0.069801,0,0,0.2,-1,0
0.0,0.023779,0.142857,0.142857,0.333333,-1,0
0.0,0.040558,0.125,0,0.142857,-1,0
0.0,0.17323,0,0,0.142857,-1,0
0.0,0,0.125,0,0.142857,-1,0
0.0,0.029495,0.142857,0,0.25,-1,0
0.0,0.022321,0.428571,0,0.5,-1,0
0.0,0.037712,0.125,0,0.142857,-1,0
0.0,0.118359,0.235294,0,0.285714,-1,0
0.0,0.05168,0.285714,0,0.375,-1,0
0.0,0.146637,0.142857,0,0.166667,-1,0
0.0,0.146637,0.214286,0,0.214286,-1,0
0.0,0.029505,0.181818,0.090909,0.214286,-1,0
0.0,0.045988,0,0,0.2,-1,0
0.0,0.030358,0.090909,0,0.142857,-1,0
0.0,0.03593,0,0,0.166667,-1,0
0.0,0.101965,0.235294,0,0.285714,-1,0
0.0,0.051792,0,0,0,-1,0
0.0,0.018143,0.111111,0,0.214286,-1,0
0.0,0.619525,0.142857,0,0.2,-1,1
0.0,0.12005,0.142857,0,0.2,-1,0
0.0,0.030087,0,0,0.375,-1,0
0.0,0.064844,0.285714,0,0.333333,-1,0
0.0,0.037229,0.142857,0,0.25,-1,0
0.0,0.022176,0.142857,0,0.25,-1,0
0.0,0.021966,0.125,0,0.333333,-1,0
0.0,0.021874,0.090909,0,0.333333,-1,0
0.0,0.035095,0,0,0.333333,-1,0
0.0,0.030115,0.142857,0,0.333333,-1,0
0.0,0.029225,0.25,0.181818,0.333333,-1,0
0.0,0.018308,0,0,0,-1,0
0.0,0.021193,0.111111,0,0.333333,-1,0
0.0,0.022289,0.142857,0.142857,0.333333,-1,0
1.0,1,1,1,1,1,1
0.0,0.021329,0.142857,0,0.333333,-1,0
0.0,0.01368,0.285714,0,0.5,-1,0
0.0,0.019638,0,0,0.333333,-1,0
0.0,0.021379,0,0,0.333333,-1,0
0.0,0.017368,0,0,0,-1,0
0.0,0.01625,0,0,0,-1,0
0.0,0.017707,0,0,0,-1,0
0.0,0.011134,0.333333,0.2,0.333333,-1,0
0.0,0.01899,0.125,0,0.333333,-1,0
0.0,0.015041,0.125,0,0.333333,-1,0
0.0,0,0.125,0,0.333333,-1,0
0.0,0.01381,0,0,0,-1,0
0.0,0.850088,0,0,0,-1,0
0.0,0.017657,0,0,0,-1,0
0.0,0.055417,0.25,0,0.333333,-1,0
0.0,0.033526,0,0,0,-1,0
0.0,0.029654,0,0,0,-1,0
0.0,0.014297,0,0,0,-1,0
0.0,0.031024,0.181818,0.111111,0.333333,-1,0
0.0,0.021532,0,0,0,-1,0
0.0,0.055375,0,0,0.333333,-1,0
0.0,0.030495,0,0,0,-1,0
0.0,0.047741,0.117647,0,0.333333,-1,0
0.0,0.02621,0,0,0,-1,0
0.0,0.015458,0.111111,0,0.333333,-1,0
0.0,0.028134,0.2,0,0.333333,-1,0
0.0,0.056208,0,0,0,-1,0
0.0,0.016364,0,0,0.333333,-1,0
0.0,0.015463,0,0,0,-1,0
0.0,0.031719,0,0,0,-1,0
0.0,0.851149,0.25,0,0.333333,-1,0
0.0,0.041536,0.125,0,0.142857,-1,0
0.0,0.041362,0.454545,0.363636,0.642857,0.146994,0
0.0,0.043952,0,0,0.166667,-1,0
0.0,0.068289,0,0,0.142857,-1,0
0.0,0.055263,0.285714,0,0.5,-1,0
0.0,0.034619,0.125,0,0.285714,-1,0
0.0,0.040075,0.111111,0,0.142857,-1,0
0.0,0.042147,0,0,0.214286,-1,0
0.0,0.021329,0.142857,0,0.333333,-1,0
1.0,1,1,1,1,1,1
0.0,0.015364,0.142857,0.111111,0.214286,-0.9,0
0.0,0.069456,0.142857,0,0.285714,-1,0
0.0,0.028645,0.111111,0,0.285714,-1,0
0.0,0.314368,0.285714,0.133333,0.25,-1,0
0.0,0.049538,0.285714,0.133333,0.25,-1,0
0.0,0.032466,0.142857,0,0.2,-1,0.949068
0.0,0.021053,0,0,0.333333,-1,0
0.0,0.035908,0.125,0,0.142857,-1,0
0.0,0.018992,0,0,0.142857,-1,0
0.0,0,0.125,0,0.142857,-1,0
0.0,0.026113,0.142857,0.133333,0.25,-1,0
0.0,0.021359,0.142857,0,0.4,-1,0
0.0,0.033388,0,0,0.142857,-1,0
0.0,0.104788,0.176471,0,0.285714,-1,0
0.0,0.045755,0.142857,0,0.25,-1,0
0.0,0.076795,0,0,0.166667,-1,0
0.0,0.050994,0.142857,0,0.214286,-1,0
0.0,0.043368,0.363636,0,0.285714,-1,0
0.0,0.081221,0.142857,0,0.2,-1,0
0.0,0.026877,0.25,0,0.285714,-1,0
0.0,0.081322,0.142857,0,0.166667,-1,0.847512
0.0,0.090274,0.176471,0,0.285714,-1,0
0.0,0.093673,0.142857,0,0.25,-1,0
0.0,0.017362,0.111111,0,0.142857,-1,0
0.0,0.053199,0.142857,0,0.2,-1,0
0.0,0.106286,0.285714,0,0.4,-1,0
0.0,0.177075,0.142857,0,0.25,-1,0
0.0,0.02924,0,0,0,-1,0
0.0,0.06264,0,0,0.166667,-1,0
0.0,0.02122,0,0,0.25,-1,0
0.0,0.015824,0.125,0,0.142857,-1,0
0.0,0.015757,0.090909,0,0.142857,-1,0
0.0,0.008256,0.285714,0.117647,0.166667,-1,0
0.0,0.017497,0.142857,0,0.142857,-1,0
0.0,0.021053,0,0,0,-1,0
0.0,0.013189,0.142857,0,0.285714,-1,0
0.0,0.015267,0.111111,0,0.142857,-1,0
0.0,0.016056,0,0,0.142857,-1,0
0.0,0.01368,0.285714,0,0.5,-1,0
0.0,0.015364,0.142857,0.111111,0.214286,-0.9,0
1.0,1,1,1,1,1,1
0.0,0.014146,0.142857,0,0.214286,-1,0.372353
0.0,0.010913,0.166667,0,0.214286,-1,0
0.0,0.012511,0,0,0.25,-1,0
0.0,0.011706,0,0,0.25,-1,0
0.0,0.012756,0.142857,0.125,0.2,-1,0
0.0,0.00802,0,0,0.333333,-1,0
0.0,0.01368,0.125,0,0.142857,-1,0
0.0,0.008739,0.5,0.315789,0.428571,0.018321,0
0.0,0,0.25,0.105263,0.142857,-1,0.484131
0.0,0.009948,0,0,0.25,-1,0
0.0,0.0137,0,0,0.2,-1,0
0.0,0.01272,0.125,0,0.142857,-1,0
0.0,0.03992,0.428571,0.133333,0.285714,-1,0
0.0,0.017431,0.285714,0.133333,0.25,-1,0
0.0,0.012507,0.142857,0,0.166667,-1,0
0.0,0.002345,0.142857,0.08,0.142857,-1,0
0.0,0.010756,0.181818,0,0.142857,-1,0
0.0,0.015511,0.142857,0.125,0.2,-1,0
0.0,0.010239,0.125,0,0.214286,-1,0
0.0,0.014077,0,0,0.166667,-1,0
0.0,0.034391,0.235294,0.1,0.285714,-1,0
0.0,0.018881,0.142857,0.133333,0.25,-1,0
0.0,0.578699,0.444444,0.454545,0.571429,0.234982,0.5
0.0,0.020267,0.285714,0.125,0.2,-1,0
0.0,0.040491,0.142857,0.125,0.2,-1,0
0.0,0.011788,0.285714,0.133333,0.25,-1,0
0.0,0.011139,0,0,0,-1,0
0.0,0.125163,0.142857,0.117647,0.166667,-1,0
0.0,0.013611,0.142857,0,0.25,-1,0
0.0,0.045156,0.142857,0,0.25,-1,0
0.0,0.044966,0.071429,0,0.181818,-1,0
0.0,0.023561,0.142857,0,0.166667,-1,0
0.0,0.411608,0.142857,0,0.142857,-1,0
0.0,0.050882,0.142857,0,0.25,-1,0
0.0,0.037636,0.142857,0,0.142857,-1,0
0.0,0.043568,0.214286,0,0.111111,-1,0
0.0,0.038806,0.071429,0,0.142857,-1,0
0.0,0.019638,0,0,0.333333,-1,0
0.0,0.069456,0.142857,0,0.285714,-1,0
0.0,0.014146,0.142857,0,0.214286,-1,0.372353
1.0,1,1,1,1,1,1
0.0,0.080046,0.642857,0.666667,1,0.782609,0.653964
0.0,0.059679,0.214286,0,0.5,-1,0
0.0,0.028291,0.214286,0,0.5,-1,0
0.0,0.035048,0.285714,0,0.4,-1,0
0.0,0.058985,0.071429,0,0.333333,-1,0
0.0,0.053795,0.071429,0,0.1875,-1,0
0.0,0.016363,0.142857,0,0.125,-1,0
0.0,0,0.214286,0,0.25,-1,0.568234
0.0,0.028389,0.071429,0,0.25,-1,0
